time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.323916958387801E+005	4.0556679E+000	5.435464464030498E-001	0.000000000000000E+000	1.999065563595957E-003	5.435464464030497E-001	3.5999998E-001	116	4.323916958387801E+005	3.598317639138945E-001	7.274352503489754E-001	0.000000000000000E+000	5.435464464030498E-001
4.324116958408663E+005	4.0560617E+000	5.455455222869748E-001	0.000000000000000E+000	1.999075883924961E-003	5.455455222869747E-001	3.5999998E-001	116	4.324116958408663E+005	3.598336215729214E-001	7.268005852084634E-001	0.000000000000000E+000	5.455455222869748E-001
4.324316958429525E+005	4.0563769E+000	5.475445959819855E-001	0.000000000000000E+000	1.999073695010609E-003	5.475445959819853E-001	3.5999998E-001	116	4.324316958429525E+005	3.598332275683792E-001	7.261659207628862E-001	0.000000000000000E+000	5.475445959819855E-001
4.324516958450386E+005	4.0568104E+000	5.495436785417631E-001	0.000000000000000E+000	1.999082559777631E-003	5.495436785417630E-001	3.5999998E-001	116	4.324516958450386E+005	3.598348232262766E-001	7.255312535029294E-001	0.000000000000000E+000	5.495436785417631E-001
4.324716958471248E+005	4.0572829E+000	5.515427495664856E-001	0.000000000000000E+000	1.999071024722523E-003	5.515427495664855E-001	3.5999998E-001	116	4.324716958471248E+005	3.598327469165739E-001	7.248965899051133E-001	0.000000000000000E+000	5.515427495664856E-001
4.324916958492110E+005	4.0577559E+000	5.535418129085006E-001	0.000000000000000E+000	1.999063342014949E-003	5.535418129085005E-001	3.5999998E-001	116	4.324916958492110E+005	3.598313640293547E-001	7.242619287463975E-001	0.000000000000000E+000	5.535418129085006E-001
4.325116958512971E+005	4.0581102E+000	5.555408761958117E-001	0.000000000000000E+000	1.999063287311130E-003	5.555408761958116E-001	3.5999998E-001	116	4.325116958512971E+005	3.598313541826683E-001	7.236272676050491E-001	0.000000000000000E+000	5.555408761958117E-001
4.325316958533833E+005	4.0585437E+000	5.575399431384439E-001	0.000000000000000E+000	1.999066942632198E-003	5.575399431384438E-001	3.5999998E-001	116	4.325316958533833E+005	3.598320121403920E-001	7.229926053032122E-001	0.000000000000000E+000	5.575399431384439E-001
4.325516958554694E+005	4.0589771E+000	5.595390126091243E-001	0.000000000000000E+000	1.999069470680422E-003	5.595390126091242E-001	3.5999998E-001	116	4.325516958554694E+005	3.598324671890248E-001	7.223579421987723E-001	0.000000000000000E+000	5.595390126091243E-001
4.325716958575556E+005	4.0594101E+000	5.615380724599793E-001	0.000000000000000E+000	1.999059850855006E-003	5.615380724599792E-001	3.5999998E-001	116	4.325716958575556E+005	3.598307356206306E-001	7.217232821484274E-001	0.000000000000000E+000	5.615380724599793E-001
