time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
5.602746151780076E+005	4.2219043E+000	1.487475541459107E+000	1.000000000000000E+000	-1.687557951658964E-003	4.279446958370341E-001	-4.1760001E-001	116	1.281967933719652E+004	-4.177123207061522E-001	7.836343289206552E-001	1.487475541459107E+000	0.000000000000000E+000
5.602899311796054E+005	4.2169013E+000	1.489252674371104E+000	1.000000000000000E+000	-1.777132911996709E-003	4.261675629250374E-001	-4.1760001E-001	116	1.283499533879431E+004	-4.177120537850099E-001	7.841175624401805E-001	1.489252674371104E+000	0.000000000000000E+000
5.603061951813018E+005	4.2118988E+000	1.491139813242869E+000	1.000000000000000E+000	-1.887138871765799E-003	4.242804240532716E-001	-4.1760001E-001	116	1.285125934049068E+004	-4.177139221445699E-001	7.846307085040908E-001	1.491139813242869E+000	0.000000000000000E+000
5.603234511831021E+005	4.2068958E+000	1.493142048713201E+000	1.000000000000000E+000	-2.002235470331377E-003	4.222781885829403E-001	-4.1760001E-001	116	1.286851534229098E+004	-4.177125023867459E-001	7.851751513461063E-001	1.493142048713201E+000	0.000000000000000E+000
5.603413771849712E+005	4.2018929E+000	1.495222023394009E+000	1.000000000000000E+000	-2.079974680807855E-003	4.201982139021324E-001	-4.1760001E-001	116	1.288644134416012E+004	-4.177121538628208E-001	7.857407328390522E-001	1.495222023394009E+000	0.000000000000000E+000
5.603603331869487E+005	4.1968904E+000	1.497421504752570E+000	1.000000000000000E+000	-2.199481358561251E-003	4.179987325435711E-001	-4.1760001E-001	116	1.290539734613756E+004	-4.177111239092313E-001	7.863388102877635E-001	1.497421504752570E+000	0.000000000000000E+000
5.603802451890260E+005	4.1918874E+000	1.499731918617603E+000	1.000000000000000E+000	-2.310413865033123E-003	4.156883186785380E-001	-4.1760001E-001	116	1.292530934821488E+004	-4.177123868217340E-001	7.869670522251129E-001	1.499731918617603E+000	0.000000000000000E+000
5.604002451911122E+005	4.1871605E+000	1.502052543714163E+000	1.000000000000000E+000	-2.320625096559524E-003	4.133676935819785E-001	-4.1760001E-001	116	1.294530935030105E+004	-4.177124738099081E-001	7.875980707749012E-001	1.502052543714163E+000	0.000000000000000E+000
5.604202451931983E+005	4.1824331E+000	1.504373163885888E+000	1.000000000000000E+000	-2.320620171725750E-003	4.110470734102527E-001	-4.1760001E-001	116	1.296530935238721E+004	-4.177115873399211E-001	7.882290879855411E-001	1.504373163885888E+000	0.000000000000000E+000
5.604402451952845E+005	4.1779819E+000	1.506693784090446E+000	1.000000000000000E+000	-2.320620204557975E-003	4.087264532056947E-001	-4.1760001E-001	116	1.298530935447337E+004	-4.177115932497210E-001	7.888601052051087E-001	1.506693784090446E+000	0.000000000000000E+000
5.604602451973706E+005	4.1735702E+000	1.509014401482377E+000	1.000000000000000E+000	-2.320617391930686E-003	4.064058358137640E-001	-4.1760001E-001	116	1.300530935655953E+004	-4.177110869768618E-001	7.894911216598738E-001	1.509014401482377E+000	0.000000000000000E+000
5.604802451994568E+005	4.1693158E+000	1.511335022048090E+000	1.000000000000000E+000	-2.320620565712452E-003	4.040852152480516E-001	-4.1760001E-001	116	1.302530935864570E+004	-4.177116582575201E-001	7.901221389776455E-001	1.511335022048090E+000	0.000000000000000E+000
5.605002452015430E+005	4.1651797E+000	1.513655637853129E+000	1.000000000000000E+000	-2.320615805039803E-003	4.017645994430118E-001	-4.1760001E-001	116	1.304530936073186E+004	-4.177108013365327E-001	7.907531550009071E-001	1.513655637853129E+000	0.000000000000000E+000
5.605202452036291E+005	4.1610436E+000	1.515976254139709E+000	1.000000000000000E+000	-2.320616286579106E-003	3.994439831564327E-001	-4.1760001E-001	116	1.306530936281802E+004	-4.177108880135981E-001	7.913841711551078E-001	1.515976254139709E+000	0.000000000000000E+000
5.605402452057153E+005	4.1571832E+000	1.518296868281249E+000	1.000000000000000E+000	-2.320614141540395E-003	3.971233690148923E-001	-4.1760001E-001	116	1.308530936490418E+004	-4.177105019066704E-001	7.920151867260349E-001	1.518296868281249E+000	0.000000000000000E+000
5.605602452078015E+005	4.1532440E+000	1.520617490751230E+000	1.000000000000000E+000	-2.320622469981511E-003	3.948027465449108E-001	-4.1760001E-001	116	1.310530936699035E+004	-4.177120010259150E-001	7.926462045616107E-001	1.520617490751230E+000	0.000000000000000E+000
5.605802452098876E+005	4.1493440E+000	1.522938114304675E+000	1.000000000000000E+000	-2.320623553444942E-003	3.924821229914658E-001	-4.1760001E-001	116	1.312530936907651E+004	-4.177121960493121E-001	7.932772226917992E-001	1.522938114304675E+000	0.000000000000000E+000
5.606002452119738E+005	4.1456413E+000	1.525258735428536E+000	1.000000000000000E+000	-2.320621123860280E-003	3.901615018676056E-001	-4.1760001E-001	116	1.314530937116267E+004	-4.177117587241186E-001	7.939082401613412E-001	1.525258735428536E+000	0.000000000000000E+000
5.606202452140599E+005	4.1419382E+000	1.527579347052939E+000	1.000000000000000E+000	-2.320611624403132E-003	3.878408902432025E-001	-4.1760001E-001	116	1.316530937324883E+004	-4.177100488220104E-001	7.945392550478146E-001	1.527579347052939E+000	0.000000000000000E+000
5.606402452161461E+005	4.1383538E+000	1.529899968428513E+000	1.000000000000000E+000	-2.320621375574006E-003	3.855202688676285E-001	-4.1760001E-001	116	1.318530937533500E+004	-4.177118040325846E-001	7.951702725858019E-001	1.529899968428513E+000	0.000000000000000E+000
5.606602452182323E+005	4.1346903E+000	1.532220591566083E+000	1.000000000000000E+000	-2.320623137570090E-003	3.831996457300583E-001	-4.1760001E-001	116	1.320530937742116E+004	-4.177121211918466E-001	7.958012906029068E-001	1.532220591566083E+000	0.000000000000000E+000
5.606802452203184E+005	4.1312237E+000	1.534541218457471E+000	1.000000000000000E+000	-2.320626891387833E-003	3.808790188386705E-001	-4.1760001E-001	116	1.322530937950732E+004	-4.177127968789700E-001	7.964323096407403E-001	1.534541218457471E+000	0.000000000000000E+000
5.607002452224046E+005	4.1277180E+000	1.536861836932865E+000	1.000000000000000E+000	-2.320618475394116E-003	3.785584003632764E-001	-4.1760001E-001	116	1.324530938159348E+004	-4.177112820002589E-001	7.970633263901180E-001	1.536861836932865E+000	0.000000000000000E+000
5.607202452244908E+005	4.1242905E+000	1.539182453657207E+000	1.000000000000000E+000	-2.320616724342108E-003	3.762377836389343E-001	-4.1760001E-001	116	1.326530938367965E+004	-4.177109668109302E-001	7.976943426633540E-001	1.539182453657207E+000	0.000000000000000E+000
5.607402452265769E+005	4.1209030E+000	1.541503066813781E+000	1.000000000000000E+000	-2.320613156573640E-003	3.739171704823607E-001	-4.1760001E-001	116	1.328530938576581E+004	-4.177103246126730E-001	7.983253579664514E-001	1.541503066813781E+000	0.000000000000000E+000
5.607602452286631E+005	4.1174760E+000	1.543823683647563E+000	1.000000000000000E+000	-2.320616833782858E-003	3.715965536485778E-001	-4.1760001E-001	116	1.330530938785197E+004	-4.177109865102633E-001	7.989563742694463E-001	1.543823683647563E+000	0.000000000000000E+000
5.607802452307492E+005	4.1140094E+000	1.546144291332100E+000	1.000000000000000E+000	-2.320607684536113E-003	3.692759459640417E-001	-4.1760001E-001	116	1.332530938993813E+004	-4.177093396460209E-001	7.995873880846009E-001	1.546144291332100E+000	0.000000000000000E+000
5.608002452328354E+005	4.1107793E+000	1.548464907903225E+000	1.000000000000000E+000	-2.320616571125057E-003	3.669553293929166E-001	-4.1760001E-001	116	1.334530939202430E+004	-4.177109392318640E-001	8.002184043161745E-001	1.548464907903225E+000	0.000000000000000E+000
5.608202452349216E+005	4.1075883E+000	1.550785519877838E+000	1.000000000000000E+000	-2.320611974613534E-003	3.646347174183031E-001	-4.1760001E-001	116	1.336530939411046E+004	-4.177101118598762E-001	8.008494192978763E-001	1.550785519877838E+000	0.000000000000000E+000
5.608402452370077E+005	4.1042795E+000	1.553106133669168E+000	1.000000000000000E+000	-2.320613791329993E-003	3.623141036269731E-001	-4.1760001E-001	116	1.338530939619662E+004	-4.177104388688047E-001	8.014804347735750E-001	1.553106133669168E+000	0.000000000000000E+000
5.608602452390939E+005	4.1010885E+000	1.555426746212874E+000	1.000000000000000E+000	-2.320612543705437E-003	3.599934910832677E-001	-4.1760001E-001	116	1.340530939828279E+004	-4.177102142964080E-001	8.021114499100228E-001	1.555426746212874E+000	0.000000000000000E+000
5.608802452411801E+005	4.0980554E+000	1.557747355692238E+000	1.000000000000000E+000	-2.320609479364422E-003	3.576728816039033E-001	-4.1760001E-001	116	1.342530940036895E+004	-4.177096627150828E-001	8.027424642132227E-001	1.557747355692238E+000	0.000000000000000E+000
5.609002452432662E+005	4.0948648E+000	1.560067953800709E+000	1.000000000000000E+000	-2.320598108470440E-003	3.553522834954328E-001	-4.1760001E-001	116	1.344530940245511E+004	-4.177076159543796E-001	8.033734754244777E-001	1.560067953800709E+000	0.000000000000000E+000
5.609202452453524E+005	4.0917530E+000	1.562388562973639E+000	1.000000000000000E+000	-2.320609172930320E-003	3.530316743225025E-001	-4.1760001E-001	116	1.346530940454127E+004	-4.177096075569502E-001	8.040044896443528E-001	1.562388562973639E+000	0.000000000000000E+000
5.609402452474386E+005	4.0887589E+000	1.564709179008504E+000	1.000000000000000E+000	-2.320616034865379E-003	3.507110582876371E-001	-4.1760001E-001	116	1.348530940662744E+004	-4.177108427051321E-001	8.046355057301080E-001	1.564709179008504E+000	0.000000000000000E+000
5.609602452495247E+005	4.0856867E+000	1.567029801303381E+000	1.000000000000000E+000	-2.320622294876310E-003	3.483904359927608E-001	-4.1760001E-001	116	1.350530940871360E+004	-4.177119695069821E-001	8.052665235180696E-001	1.567029801303381E+000	0.000000000000000E+000
5.609802452516109E+005	4.0828109E+000	1.569350434071737E+000	1.000000000000000E+000	-2.320632768356138E-003	3.460698032244047E-001	-4.1760001E-001	116	1.352530941079976E+004	-4.177138547331544E-001	8.058975441539536E-001	1.569350434071737E+000	0.000000000000000E+000
5.610002452536970E+005	4.0798960E+000	1.571671063042499E+000	1.000000000000000E+000	-2.320628970762094E-003	3.437491742536425E-001	-4.1760001E-001	116	1.354530941288592E+004	-4.177131711662978E-001	8.065285637572055E-001	1.571671063042499E+000	0.000000000000000E+000
5.610202452557832E+005	4.0769019E+000	1.573991692308751E+000	1.000000000000000E+000	-2.320629266252120E-003	3.414285449873904E-001	-4.1760001E-001	116	1.356530941497209E+004	-4.177132243544970E-001	8.071595834408062E-001	1.573991692308751E+000	0.000000000000000E+000
5.610402452578694E+005	4.0739474E+000	1.576312328830925E+000	1.000000000000000E+000	-2.320636522173881E-003	3.391079084652165E-001	-4.1760001E-001	116	1.358530941705825E+004	-4.177145304202778E-001	8.077906050974190E-001	1.576312328830925E+000	0.000000000000000E+000
5.610602452599555E+005	4.0712295E+000	1.578632971744439E+000	1.000000000000000E+000	-2.320642913513713E-003	3.367872655517029E-001	-4.1760001E-001	116	1.360530941914441E+004	-4.177156808613275E-001	8.084216284919488E-001	1.578632971744439E+000	0.000000000000000E+000
5.610802452620417E+005	4.0684328E+000	1.580953608835704E+000	1.000000000000000E+000	-2.320637091265784E-003	3.344666284604371E-001	-4.1760001E-001	116	1.362530942123057E+004	-4.177146328568097E-001	8.090526503033075E-001	1.580953608835704E+000	0.000000000000000E+000
5.611002452641279E+005	4.0656753E+000	1.583274253139116E+000	1.000000000000000E+000	-2.320644303411246E-003	3.321459841570258E-001	-4.1760001E-001	116	1.364530942331674E+004	-4.177159310428573E-001	8.096836740757748E-001	1.583274253139116E+000	0.000000000000000E+000
5.611202452662140E+005	4.0628390E+000	1.585594895779027E+000	1.000000000000000E+000	-2.320642639911837E-003	3.298253415171140E-001	-4.1760001E-001	116	1.366530942540290E+004	-4.177156316129950E-001	8.103146973959074E-001	1.585594895779027E+000	0.000000000000000E+000
5.611402452683002E+005	4.0602784E+000	1.587915539031807E+000	1.000000000000000E+000	-2.320643252780040E-003	3.275046982643339E-001	-4.1760001E-001	116	1.368530942748906E+004	-4.177157419292600E-001	8.109457208826897E-001	1.587915539031807E+000	0.000000000000000E+000
5.611602452703863E+005	4.0575604E+000	1.590236177173704E+000	1.000000000000000E+000	-2.320638141896990E-003	3.251840601224369E-001	-4.1760001E-001	116	1.370530942957522E+004	-4.177148219704069E-001	8.115767429797335E-001	1.590236177173704E+000	0.000000000000000E+000
5.611802452724725E+005	4.0547638E+000	1.592556817854627E+000	1.000000000000000E+000	-2.320640680922402E-003	3.228634194415145E-001	-4.1760001E-001	116	1.372530943166139E+004	-4.177152789949335E-001	8.122077657671826E-001	1.592556817854627E+000	0.000000000000000E+000
5.612002452745587E+005	4.0522428E+000	1.594877456510895E+000	1.000000000000000E+000	-2.320638656268517E-003	3.205427807852460E-001	-4.1760001E-001	116	1.374530943374755E+004	-4.177149145572722E-001	8.128387880040930E-001	1.594877456510895E+000	0.000000000000000E+000
5.612202452766448E+005	4.0496821E+000	1.597198088480334E+000	1.000000000000000E+000	-2.320631969438659E-003	3.182221488158073E-001	-4.1760001E-001	116	1.376530943583371E+004	-4.177137109280232E-001	8.134698084227374E-001	1.597198088480334E+000	0.000000000000000E+000
5.612402452787310E+005	4.0470033E+000	1.599518728154401E+000	1.000000000000000E+000	-2.320639674067497E-003	3.159015091417399E-001	-4.1760001E-001	116	1.378530943791987E+004	-4.177150977610695E-001	8.141008309364051E-001	1.599518728154401E+000	0.000000000000000E+000
5.612602452808172E+005	4.0446005E+000	1.601839359127929E+000	1.000000000000000E+000	-2.320630973527829E-003	3.135808781682121E-001	-4.1760001E-001	116	1.380530944000604E+004	-4.177135316640925E-001	8.147318510842440E-001	1.601839359127929E+000	0.000000000000000E+000
5.612802452829033E+005	4.0420399E+000	1.604159991808733E+000	1.000000000000000E+000	-2.320632680803537E-003	3.112602454874085E-001	-4.1760001E-001	116	1.382530944209220E+004	-4.177138389736880E-001	8.153628716963209E-001	1.604159991808733E+000	0.000000000000000E+000
5.613002452849895E+005	4.0395980E+000	1.606480641091698E+000	1.000000000000000E+000	-2.320649282965395E-003	3.089395962044431E-001	-4.1760001E-001	116	1.384530944417836E+004	-4.177168273625107E-001	8.159938968228160E-001	1.606480641091698E+000	0.000000000000000E+000
5.613202452870756E+005	4.0371161E+000	1.608801283315735E+000	1.000000000000000E+000	-2.320642224036985E-003	3.066189539804061E-001	-4.1760001E-001	116	1.386530944626452E+004	-4.177155567555294E-001	8.166249200298650E-001	1.608801283315735E+000	0.000000000000000E+000
