time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.143410919559556E+005	4.0910134E+000	6.400050206657166E-001	1.000000000000000E+000	-1.189555684245295E-003	1.054417110931186E+000	-2.1400000E-001	116	1.076027912238450E+004	-2.141200008296966E-001	6.184209994025360E-001	6.400050206657166E-001	0.000000000000000E+000
4.143610919580418E+005	4.0907373E+000	6.411945800280155E-001	1.000000000000000E+000	-1.189559362298912E-003	1.053227551568887E+000	-2.1400000E-001	116	1.078027912447066E+004	-2.141206628792786E-001	6.187386677185692E-001	6.411945800280155E-001	0.000000000000000E+000
4.143810919601279E+005	4.0905013E+000	6.423841389087669E-001	1.000000000000000E+000	-1.189558880751332E-003	1.052037992688136E+000	-2.1400000E-001	116	1.080027912655682E+004	-2.141205762007232E-001	6.190563359060066E-001	6.423841389087669E-001	0.000000000000000E+000
4.144010919622141E+005	4.0903044E+000	6.435737004497315E-001	1.000000000000000E+000	-1.189561540964577E-003	1.050848431147171E+000	-2.1400000E-001	116	1.082027912864299E+004	-2.141210550390574E-001	6.193740048038462E-001	6.435737004497315E-001	0.000000000000000E+000
4.144210919643003E+005	4.0900679E+000	6.447632625490261E-001	1.000000000000000E+000	-1.189562099294530E-003	1.049658869047877E+000	-2.1400000E-001	116	1.084027913072915E+004	-2.141211555384384E-001	6.196916738507861E-001	6.447632625490261E-001	0.000000000000000E+000
4.144410919663864E+005	4.0899105E+000	6.459528263778321E-001	1.000000000000000E+000	-1.189563828806082E-003	1.048469305219071E+000	-2.1400000E-001	116	1.086027913281531E+004	-2.141214668504854E-001	6.200093433595869E-001	6.459528263778321E-001	0.000000000000000E+000
4.144610919684726E+005	4.0895557E+000	6.471423906880119E-001	1.000000000000000E+000	-1.189564310179816E-003	1.047279740908891E+000	-2.1400000E-001	116	1.088027913490147E+004	-2.141215534977485E-001	6.203270129969372E-001	6.471423906880119E-001	0.000000000000000E+000
4.144810919705587E+005	4.0893588E+000	6.483319577895849E-001	1.000000000000000E+000	-1.189567101572951E-003	1.046090173807318E+000	-2.1400000E-001	116	1.090027913698764E+004	-2.141220559484602E-001	6.206446833797207E-001	6.483319577895849E-001	0.000000000000000E+000
4.145010919726449E+005	4.0891619E+000	6.495215298179204E-001	1.000000000000000E+000	-1.189572028335598E-003	1.044900601778982E+000	-2.1400000E-001	116	1.092027913907380E+004	-2.141229427656442E-001	6.209623550781816E-001	6.495215298179204E-001	0.000000000000000E+000
4.145210919747311E+005	4.0888467E+000	6.507110995359138E-001	1.000000000000000E+000	-1.189569717993339E-003	1.043711032060989E+000	-2.1400000E-001	116	1.094027914115996E+004	-2.141225269040810E-001	6.212800261596726E-001	6.507110995359138E-001	0.000000000000000E+000
4.145410919768172E+005	4.0886893E+000	6.519006699434915E-001	1.000000000000000E+000	-1.189570407577687E-003	1.042521461653411E+000	-2.1400000E-001	116	1.096027914324612E+004	-2.141226510292507E-001	6.215976974253150E-001	6.519006699434915E-001	0.000000000000000E+000
4.145610919789034E+005	4.0882559E+000	6.530902430659283E-001	1.000000000000000E+000	-1.189573122436802E-003	1.041331888530975E+000	-2.1400000E-001	116	1.098027914533229E+004	-2.141231397038403E-001	6.219153694159524E-001	6.530902430659283E-001	0.000000000000000E+000
4.145810919809896E+005	4.0881772E+000	6.542798015856908E-001	1.000000000000000E+000	-1.189558519762423E-003	1.040142330011212E+000	-2.1400000E-001	116	1.100027914741845E+004	-2.141205112227264E-001	6.222330375069888E-001	6.542798015856908E-001	0.000000000000000E+000
4.146010919830757E+005	4.0878620E+000	6.554693713473528E-001	1.000000000000000E+000	-1.189569761662020E-003	1.038952760249550E+000	-2.1400000E-001	116	1.102027914950461E+004	-2.141225347644427E-001	6.225507086001413E-001	6.554693713473528E-001	0.000000000000000E+000
4.146210919851619E+005	4.0876255E+000	6.566589402226442E-001	1.000000000000000E+000	-1.189568875291281E-003	1.037763191374259E+000	-2.1400000E-001	116	1.104027915159077E+004	-2.141223752177264E-001	6.228683794565911E-001	6.566589402226442E-001	0.000000000000000E+000
4.146410919872480E+005	4.0873895E+000	6.578484989064518E-001	1.000000000000000E+000	-1.189558683807651E-003	1.036573632690451E+000	-2.1400000E-001	116	1.106027915367694E+004	-2.141205407508644E-001	6.231860475914354E-001	6.578484989064518E-001	0.000000000000000E+000
4.146610919893342E+005	4.0870743E+000	6.590380522263629E-001	1.000000000000000E+000	-1.189553319911162E-003	1.035384079370540E+000	-2.1400000E-001	116	1.108027915576310E+004	-2.141195752495970E-001	6.235037142938668E-001	6.590380522263629E-001	0.000000000000000E+000
4.146810919914204E+005	4.0868773E+000	6.602276097057593E-001	1.000000000000000E+000	-1.189557479396462E-003	1.034194521891144E+000	-2.1400000E-001	116	1.110027915784926E+004	-2.141203239568730E-001	6.238213821070765E-001	6.602276097057593E-001	0.000000000000000E+000
4.147010919935065E+005	4.0864835E+000	6.614171672401742E-001	1.000000000000000E+000	-1.189557534414861E-003	1.033004964356729E+000	-2.1400000E-001	116	1.112027915993542E+004	-2.141203338601837E-001	6.241390499349787E-001	6.614171672401742E-001	0.000000000000000E+000
4.147210919955927E+005	4.0862470E+000	6.626067360498341E-001	1.000000000000000E+000	-1.189568809659945E-003	1.031815395547069E+000	-2.1400000E-001	116	1.114027916202159E+004	-2.141223634040871E-001	6.244567207739019E-001	6.626067360498341E-001	0.000000000000000E+000
